order id,order numeric id,buyer,seller,product name,product description,product category,processed date,order status,order style,order currency,sold price,quantity,subtotal,shipping price,taxes,taxes currency,credits applied,total,processed_date,model_colorway,size,official_name_x,official_colorway_x,official_name_y,official_colorway_y,official_name,official_colorway,style_code
imhxyGoewgU95DjqMXH6vh,349125902,raymone13,fragmented_soles,AIR JORDAN 14 OXIDIZED GREEN WHITE - SIZE 13 PRE OWNED NO BOX,AU967,Sneakers,2025-04-22 00:26 (UTC),completed,direct_order,USD,$80.00,1,$80.00,$3.61,$7.80,USD,$0.00,$91.41,2025-05-10,AIR JORDAN 14 OXIDIZED GREEN WHITE - SIZE 13 PRE OWNED NO BOX,14,,,,,Jordan 14 OG Oxy Green,Oxy White/Black-Oxidized Green,136011-103
a6Le9Qd3YsAT99m5U3iHk7,349124284,raymone13,fragmented_soles,NIKE DUNK LOW UNIVERSITY GREY RED - SIZE 14 BRAND NEW ORIGINAL BOX (NO LID),AV601,Sneakers,2025-04-22 00:25 (UTC),completed,direct_order,USD,$52.00,1,$52.00,$7.25,$5.07,USD,$0.00,$64.32,2025-05-10,NIKE DUNK LOW UNIVERSITY GREY RED - SIZE 14 BRAND NEW ORIGINAL BOX (NO LID),14,,,,,Nike Dunk Low White Wolf Grey University Red (GS),Wolf Grey/White/University Red,DV7149-001
AGrRmzegDb2RopbKuRPuFC,349111195,raymone13,fragmented_soles,AIR JORDAN 3 PALOMINO - SIZE 13 PRE OWNED ORIGINAL BOX,AU904,Sneakers,2025-04-22 00:13 (UTC),completed,direct_order,USD,$133.00,1,$133.00,$9.21,$12.97,USD,$0.00,$155.18,2025-05-10,AIR JORDAN 3 PALOMINO - SIZE 13 PRE OWNED ORIGINAL BOX,13,,,,,Jordan 3 Retro Palomino,Light Orewood Brown/Metallic Gold/Light British Tan/Palomino,CT8532-102
FrgdtgVGBXrFereMqwqBvA,348686650,raymone13,theshoegameco,Jordan 1 Retro Low '85 Metallic Black SZ 13 #2,DS OG ALL / MAY HAVE DAMAGED BOX / DO NOT BUY IF YOU ARE SENSITIVE AS THESE ARE PURCHASED IN BULK,Sneakers,2025-04-21 15:10 (UTC),completed,direct_order,USD,$69.00,1,$69.00,$9.21,$6.73,USD,$0.00,$84.94,2025-05-10,Jordan 1 Retro Low '85 Metallic Black SZ 13 #2,13,,,,,Jordan 1 Retro Low '85 Metallic Black,White/Black-Neutral Grey,FB9933-102
GGYuUfWFYoH5T8htFpP7C9,348601471,raymone13,drews_solez,"Jordan 1 Mid ""Pure Money"", Size 13, Used No Box",{FR},Sneakers,2025-04-21 10:37 (UTC),completed,direct_order,USD,$149.00,1,$149.00,$1.91,$14.53,USD,$0.00,$165.44,2025-05-10,"Jordan 1 Mid ""Pure Money"", Size 13, Used No Box",13,,,,,Jordan 1 Retro Mid Pure Money,White/Metallic Silver-White,554724-105
Z4fzmEM7LMPvcohnNFRAUc,348588744,raymone13,drews_solez,"Jordan 11 Low ""72-10"", Size 13, Lightly Used OG Box",{MM},Sneakers,2025-04-21 09:11 (UTC),completed,direct_order,USD,$155.00,1,$155.00,$2.37,$15.12,USD,$0.00,$172.49,2025-05-10,"Jordan 11 Low ""72-10"", Size 13, Lightly Used OG Box",13,,,,,Jordan 11 Retro Low 72-10,Black/Gym Red/White/Sail,AV2187-001
XZfRWZHE4FjCf3TpUiucnF,348587313,raymone13,drews_solez,"Jordan 7 ""Barcelona Nights"", Size 13, Used (w/flaws) No Box",{MR},Sneakers,2025-04-21 09:01 (UTC),completed,direct_order,USD,$85.00,1,$85.00,$1.41,$8.29,USD,$0.00,$94.70,2025-05-10,"Jordan 7 ""Barcelona Nights"", Size 13, Used (w/flaws) No Box",13,,,,,Jordan 7 Retro Barcelona Nights,Black/Blue Graphite-Retro-Infrared 23,705350-007
6jBvHJsvisBcsheGa74TVC,348587141,raymone13,drews_solez,"(2014) Jordan 6 ""Infrared Black"", Size 13, Used No Box",{MR},Sneakers,2025-04-21 09:00 (UTC),completed,direct_order,USD,$125.00,1,$125.00,$9.21,$12.19,USD,$0.00,$146.40,2025-05-10,"(2014) Jordan 6 ""Infrared Black"", Size 13, Used No Box",13,,,,,Jordan 6 Retro Infrared Black (2014),Black/Infrared23-Black,384664-023
RpERmrJP38ecxddBTHDp8C,348535313,raymone13,clamskicks,"M 13 NIKE SB DUNK LOW ""CARHARTT SHALE""",VNDS NO ORIGINAL BOX MARKET $3500++,Sneakers,2025-04-21 05:35 (UTC),cancelled,direct_order,USD,"$1,670.00",1,"$1,670.00",$9.21,$162.83,USD,$0.00,"$1,842.04",2025-05-10,"M 13 NIKE SB DUNK LOW ""CARHARTT SHALE""",13,,,,,Nike SB Dunk Low Carhartt Shale,Shale/Shale,304292-224
AhHHcE7MsaBCizDbH6KzYJ,348533735,raymone13,thatgyal,SZ 14M Nike Dunk Low Valentines Day Premium #JSDZ114 🤍❤️🩷🤍,Used with no box,Sneakers,2025-04-21 05:32 (UTC),completed,direct_order,USD,$50.00,1,$50.00,$0.00,$4.88,USD,$0.00,$54.88,2025-05-10,SZ 14M Nike Dunk Low Valentines Day Premium #JSDZ114 🤍❤️🩷🤍,14,,,,,Nike Dunk Low Valentine's Day Yellow Heart (Women's),White/Sail/Optic Yellow,FD0803-100
Gc2YPXBXXH5x9oXS86HWPj,348523949,raymone13,thatgyal,SZ 13M Jordan 6 Maroon #JSEE8103 🤍🤍❤️🤍,Used with original box,Sneakers,2025-04-21 05:11 (UTC),completed,direct_order,USD,$105.00,1,$105.00,$9.21,$10.24,USD,$0.00,$124.45,2025-05-10,SZ 13M Jordan 6 Maroon #JSEE8103 🤍🤍❤️🤍,13,,,,,Comme des Garcons PLAY Play Red Emblem Heart T-shirt White/Pink,White/Pink,AX-T106-051-4
NyVAJi8FPCYPQQtyhmwbDY,348522117,raymone13,ajsolesss,Jordan 3 White Cement Reimagined - Used  - 7Y,"Used, og all",Sneakers,2025-04-21 05:08 (UTC),completed,direct_order,USD,$76.00,1,$76.00,$9.21,$7.41,USD,$0.00,$92.62,2025-05-10,Jordan 3 White Cement Reimagined - Used  - 7Y,7Y,,,,,Jordan 3 Retro White Cement Reimagined,Summit White/Fire Red/Black/Cement Grey,DN3707-100
hWEHwrJ2MhJG9RaNXnGtKY,348499789,raymone13,toptierfunko,"NIKE AIR FORCE 1 LOW '07 LV8 ""SPLIT LIGHT PHOTO BLUE DEEP ROYAL"" SIZE 14M OG BOX",,Sneakers,2025-04-21 04:28 (UTC),completed,direct_order,USD,$76.00,1,$76.00,$9.21,$7.41,USD,$0.00,$92.62,2025-05-10,"NIKE AIR FORCE 1 LOW '07 LV8 ""SPLIT LIGHT PHOTO BLUE DEEP ROYAL"" SIZE 14M OG BOX",14,,,,,Nike Air Force 1 Low '07 LV8 Split Light Photo Blue Deep Royal,White/Deep Royal Blue/Baltic Blue/Light Photo Blue,DZ2522-100
m5dyZMArLrBtMCgohG2iNh,348489890,raymone13,clamskicks,"M 12 NIKE SB DUNK HIGH ""PAUL ULRICH"" (2007) MENS 12 VNDS OG BOX",,Sneakers,2025-04-21 04:13 (UTC),completed,direct_order,USD,$189.00,1,$189.00,$9.21,$18.43,USD,$0.00,$216.64,2025-05-10,"M 12 NIKE SB DUNK HIGH ""PAUL ULRICH"" (2007) MENS 12 VNDS OG BOX",12,,,,,Nike SB Dunk High Paul Ulrich,Black/White,313171-011
nEhfgKwbjXZmcefQWp6u3v,348421561,raymone13,theshoegameco,Nike KD 4 Scoring Title SZ 13,"DS OG ALL - BOX MIGHT BE DAMAGED, NO CANCELLATIONS OR REFUNDS, BID RESPONSIBLY",Sneakers,2025-04-21 02:49 (UTC),completed,direct_order,USD,$80.00,1,$80.00,$9.21,$7.80,USD,$0.00,$97.01,2025-05-10,Nike KD 4 Scoring Title SZ 13,13,,,,,Nike KD 4 Scoring Title (2025),Photo Blue/Lemon Twist/Tour Yellow,FZ5916-400
TpWJ9aihNUDtXwUP2hShXC,348347328,raymone13,845kickz,Dunk low size 13m,Dunk low size 13m,Sneakers,2025-04-21 01:39 (UTC),completed,direct_offer,USD,$70.00,1,$70.00,$9.21,$6.83,USD,$0.00,$86.04,2025-05-10,Nike Dunk Low Vintage Coral,13,,,,,Nike Dunk Low Vintage Coral,Phantom/Black/Vintage Coral/Pale Ivory,HQ4988-030
HxpwBsNqNhbUrbqxDYNvpZ,348336173,raymone13,jruth89,Jordan 3 George Town,"Og box 
Great condition",Sneakers,2025-04-21 01:27 (UTC),completed,direct_order,USD,$132.30,1,$132.30,$9.21,$12.89,USD,$0.00,$154.40,2025-05-10,Jordan 3 George Town,13,,,,,Jordan 3 Retro Georgetown (2021),Midnight Navy/Cement Grey-White,CT8532-401
mnnNx6RSmRvCjakdD93NsC,348333155,raymone13,jruth89,Jordan 13 Chutney low,No box.,Sneakers,2025-04-21 01:24 (UTC),completed,direct_order,USD,$74.25,1,$74.25,$0.00,$7.24,USD,$0.00,$81.49,2025-05-10,Jordan 13 Chutney low,13,,,,,Jordan 13 Retro Low Chutney,Black/Chutney,310810-022
VkcMednimVkgCjib79gftv,348331980,raymone13,jruth89,Jordan 1 black white,"Clean shoe 
Og nothing",Sneakers,2025-04-21 01:23 (UTC),completed,direct_order,USD,$59.25,1,$59.25,$9.21,$5.78,USD,$0.00,$74.24,2025-05-10,Jordan 1 Retro Mid black white,13,,,,,Jordan 1 Retro Mid Black Red White,Black/White/Gym Red/Black,554724-028
SKXynYEf8r9ZjgHLvnGc5s,348325098,raymone13,the_shrimpshack,Nike Dunk Low USC,Excellent condition. No box.,Sneakers,2025-04-21 01:16 (UTC),completed,direct_order,USD,$60.00,1,$60.00,$9.21,$5.85,USD,$0.00,$75.06,2025-05-10,Nike Dunk Low USC,13,,,,,Nike Dunk Low USC,White/Gym Red-Yellow,DD1391-602
QxzGwUoeHM9a9cpk5rDqo4,348291417,raymone13,kcole0587,"(320) Jordan 5 ""DJ Khaled"" 13M",VNDS with box,Sneakers,2025-04-21 00:42 (UTC),completed,direct_order,USD,$155.00,1,$155.00,$9.21,$15.12,USD,$0.00,$179.33,2025-05-10,"(320) Jordan 5 ""DJ Khaled"" 13M",13,,,,,Jordan 5 Retro DJ Khaled We The Best Crimson Bliss,Crimson Bliss/Leche Blue-Sail,DV4982-641
MMJBSzXaDjx2zLPjT5BoCa,348279689,raymone13,trumannkicks,jordan 4 yellow thunder size 13m no box used rep insole,jordan 4 yellow thunder size 13m no box used rep insole,Sneakers,2025-04-21 00:30 (UTC),completed,direct_order,USD,$102.00,1,$102.00,$9.21,$9.95,USD,$0.00,$121.16,2025-05-10,jordan 4 yellow thunder size 13m no box used rep insole,13,,,,,Jordan 4 Retro SP 30th Anniversary Union Desert Moss,Desert Moss/Turquoise Blue-Dark Iris,DJ5718-300
myCWBPVRhsCQLA6HfS4oFp,348171798,raymone13,theshoegameco,Jordan 1 Retro Low 85 Metallic Blue SZ 13 #1,DS OG ALL / MAY HAVE DAMAGED BOX / DO NOT BUY IF YOU ARE SENSITIVE AS THESE ARE PURCHASED IN BULK,Sneakers,2025-04-20 22:22 (UTC),completed,direct_order,USD,$67.00,1,$67.00,$9.21,$6.54,USD,$0.00,$82.75,2025-05-10,Jordan 1 Retro Low 85 Metallic Blue SZ 13 #1,13,,,,,Jordan 1 Retro Low '85 Metallic Blue,Summit White/Navy-White,FB9933-141
gCjYriBj6wATv8eTNwMHPk,347971880,raymone13,grailed804,"Size 13M Jordan 1 Low Mocha - Pre Owned , Original Box","Clean 🧼, with box",Sneakers,2025-04-20 17:01 (UTC),completed,direct_order,USD,$109.00,1,$109.00,$9.21,$10.63,USD,$0.00,$128.84,2025-05-10,"Size 13M Jordan 1 Low Mocha - Pre Owned , Original Box",13,,,,,Jordan 1 Retro Low OG SP Travis Scott Reverse Mocha,Sail/University Red-Ridgerock,DM7866-162
JAPD2wn5YPc94XGVHub52z,347961717,raymone13,aftermarketnyc,RANDOM SNEAKER DEAL #278,"RANDOM SNEAKER DEALS
LISTEN FOR SIZE AND CONDITION",Sneakers,2025-04-20 16:41 (UTC),completed,direct_order,USD,$42.00,1,$42.00,$9.21,$4.10,USD,$0.00,$55.31,2025-05-10,Jordan 1 Low True Blue,7w,,,,,Jordan 1 Low SE True Blue,White/Grey-True Blue-Black,DM1199-140
GTqown3Y9iz6ha3XJFcxoi,347945929,raymone13,grailed804,"Size 14M Jordan 6 Wheat - Preowned, Original Box",Clean og box,Sneakers,2025-04-20 16:09 (UTC),completed,direct_order,USD,$125.00,1,$125.00,$9.21,$12.19,USD,$0.00,$146.40,2025-05-10,"Size 14M Jordan 6 Wheat - Preowned, Original Box",14,,,,,Jordan 6 Retro Wheat,Golden Harvest/Golden Harvest-Sail,384664-705
hN33vEt4H2gjVGzfFtn8za,347938121,raymone13,grailed804,"(2016) Size 13M Jordan 1 Mid Gym Red White Black - Brand New, Original Box",Brand new og box,Sneakers,2025-04-20 15:52 (UTC),completed,direct_order,USD,$175.00,1,$175.00,$9.21,$17.07,USD,$0.00,$201.28,2025-05-10,"(2016) Size 13M Jordan 1 Mid Gym Red White Black - Brand New, Original Box",13,,,,,Jordan 1 Retro Mid White Gym Red Black,White/Gym Red-Black,554724-103
e8S6P6qCMPgRjn9zJLa29s,347927781,raymone13,grailed804,"Size 13M Jordan 3 Knicks - Preowned, Original Box",Clean og box,Sneakers,2025-04-20 15:29 (UTC),completed,direct_order,USD,$160.00,1,$160.00,$9.21,$15.60,USD,$0.00,$184.81,2025-05-10,"Size 13M Jordan 3 Knicks - Preowned, Original Box",13,,,,,Jordan 3 Retro Knicks,White/Old Royal-University Orange-Tech Grey,136064-148
WTyQbSuoAbUjrirpqhtfq2,347926729,raymone13,grailed804,"Size 13M Jordan 1 Midnight Navy - Brand New, Original Box #1",Brand new og box,Sneakers,2025-04-20 15:26 (UTC),completed,direct_order,USD,$99.00,1,$99.00,$9.21,$9.66,USD,$0.00,$117.87,2025-05-10,"Size 13M Jordan 1 Midnight Navy - Brand New, Original Box #1",13,,,,,Jordan 11 Retro Premium Derek Jeter,Midnight Navy/Sail,351792-147
KqWsvWbowVGkuhCda4AxGR,347832907,raymone13,drews_solez,"Jordan 5 ""Oreo"", Size 13, Used No Box",{FR},Sneakers,2025-04-20 09:15 (UTC),completed,direct_order,USD,$135.00,1,$135.00,$0.00,$13.17,USD,$0.00,$148.17,2025-05-10,"Jordan 5 ""Oreo"", Size 13, Used No Box",13,,,,,,,CODE_NA
7TwUsFEiU4LYaZ5v5Pyfmq,347832447,raymone13,drews_solez,PERSONAL SHOPPING!! RISK FREE!!!,,Sneakers,2025-04-20 09:13 (UTC),completed,direct_order,USD,$29.00,1,$29.00,$9.21,$2.83,USD,$0.00,$41.04,2025-05-10,Jordan 5 Retro Mid Oreo,13,,,,,Jordan 5 Retro Oreo (2013),Black/Cool Grey-White,136027-035
iTJdyjAsDm4RMrKq9TXuj2,347819491,raymone13,dfwsneakerfan,SIZE 13M JORDAN 1 RETRO LOW OG BARONS BRAND NEW,8197 | BRAND NEW OG BOX,Sneakers,2025-04-20 08:07 (UTC),completed,direct_order,USD,$119.00,1,$119.00,$9.21,$11.61,USD,$0.00,$139.82,2025-05-10,SIZE 13M JORDAN 1 RETRO LOW OG BARONS BRAND NEW,13,,,,,Jordan 1 Retro Low OG Barons,White/Black-Wolf Grey,CZ0790-110
iGh3Q59R9ou4Mbh9uGEggk,347751440,raymone13,dfwsneakerfan,SIZE 13M NIKE DUNK LOW RETRO GREEN FROST BRAND NEW,9137 | BRAND NEW NO BOX,Sneakers,2025-04-20 05:21 (UTC),completed,direct_order,USD,$84.00,1,$84.00,$9.21,$8.19,USD,$0.00,$101.40,2025-05-10,SIZE 13M NIKE DUNK LOW RETRO GREEN FROST BRAND NEW,13,,,,,Nike Dunk Low Retro Premium Light Pumice Green Frost,Light Pumice/Dark Obsidian/Coconut Milk/Green Frost,FB8895-001
krXqQ7fHBBwGTggazvsWE9,347735171,raymone13,theshoegameco,Jordan 1 High Top OG Craft Celadon SZ 13 #1,DS OG ALL / MAY HAVE DAMAGED BOX / DO NOT BUY IF YOU ARE SENSITIVE AS THESE ARE PURCHASED IN BULK,Sneakers,2025-04-20 04:57 (UTC),completed,direct_order,USD,$96.00,1,$96.00,$9.21,$9.36,USD,$0.00,$114.57,2025-05-10,Jordan 1 High Top OG Craft Celadon SZ 13 #1,13,,,,,Jordan 1 High OG Craft Celadon,Celadon/Sky J Light Olive-Bright Mandarin-Coconut Milk,FB9934-300
S84bDREXAoYFYpJDe3m4L6,347722589,raymone13,dfwsneakerfan,SIZE 13M NIKE ZOOM LEBRON NXXT GEN EQUITY BRAND NEW,8448 | BRAND NEW OG BOX,Sneakers,2025-04-20 04:40 (UTC),completed,direct_order,USD,$54.00,1,$54.00,$9.21,$5.27,USD,$0.00,$68.48,2025-05-10,SIZE 13M NIKE ZOOM LEBRON NXXT GEN EQUITY BRAND NEW,13,,,,,Nike Zoom LeBron NXXT Gen AMPD Equity,White/Black/Gold,FJ1566-103 / FJ1567-103
ZYQzmVFkveL6HBEjmRDyJY,347646883,raymone13,snkrisland,JORDAN 1 TURBO GREEN [SIZE 13M],CLEAN ORIGINAL ALL,Sneakers,2025-04-20 03:19 (UTC),completed,direct_order,USD,$128.00,1,$128.00,$9.21,$12.48,USD,$0.00,$149.69,2025-05-10,JORDAN 1 TURBO GREEN [SIZE 13M],13,,,,,Jordan 1 Retro High Turbo Green,Turbo Green/Sail-White-Light Smoke Grey,555088-311
VLF78RGtgK8ttCbwvAkqB3,347627578,raymone13,dfwsneakerfan,SIZE 14M NIKE AIR SPAN ATMOSPHERE GREY BRAND NEW,9502 | BRAND NEW NO BOX,Sneakers,2025-04-20 03:02 (UTC),completed,direct_order,USD,$47.00,1,$47.00,$9.21,$4.59,USD,$0.00,$60.80,2025-05-10,SIZE 14M NIKE AIR SPAN ATMOSPHERE GREY BRAND NEW,14,,,,,Nike Air Max Torch 4 Atmosphere Grey University Red,Atmosphere Grey/University Red,CI2202-001
GUTzAJEQ9ev6E2bKFuMx5X,347624183,raymone13,find_curate,NIKE AIR FORCE 1 HIGH NIKE ID “BLACK TOE” SIZE 14M,PRE-OWNED W ORIGINAL BOX 53-41,Sneakers,2025-04-20 02:59 (UTC),completed,direct_order,USD,$56.00,1,$56.00,$9.21,$5.46,USD,$0.00,$70.67,2025-05-10,NIKE AIR FORCE 1 HIGH NIKE ID “BLACK TOE” SIZE 14M,14,,,,,Nike Air Force 1 High Triple Black,Black/Black-Black,315121-032/CW2290-001
3eVR882PGxTdwDs4f2iFva,347603367,raymone13,dfwsneakerfan,SIZE 13M JORDAN 1 RETRO LOW OG BARONS BRAND NEW,8191 | BRAND NEW OG BOX,Sneakers,2025-04-20 02:41 (UTC),completed,direct_order,USD,$94.00,1,$94.00,$9.21,$9.17,USD,$0.00,$112.38,2025-05-10,SIZE 13M JORDAN 1 RETRO LOW OG BARONS BRAND NEW,13,,,,,Jordan 1 Retro Low OG Barons,White/Black-Wolf Grey,CZ0790-110
2WwGgrn7tb9LyWwfCNKmMq,347554559,raymone13,riverwallkicks,Jordan 11 cool grey low size 13,Lightly used og all,Sneakers,2025-04-20 02:00 (UTC),completed,direct_order,USD,$82.00,1,$82.00,$9.21,$8.00,USD,$0.00,$99.21,2025-05-10,Jordan 11 cool grey low size 13,13,,,,,Jordan 11 Retro Low Cool Grey (GS),Medium Grey/White-Gunsmoke,528896-003
FP6Tfo85iF2Wj5Z4ZonnfK,347554071,raymone13,jmanskicks,New balance 574 grey multi size 13,"Size 13
No box",Sneakers,2025-04-20 02:00 (UTC),completed,direct_order,USD,$26.00,1,$26.00,$9.21,$2.54,USD,$0.00,$37.75,2025-05-10,New balance 574 grey multi size 13,13,,,,,New Balance 574 Grey Multi (Women's),Grey/Multi,WT574ATA
haRkyqhGAcQgDSRYaHr2Wu,347347883,raymone13,woosleysshoes,SIZE 14 / JADE HORIZON JORDAN 5 / USED,0935 ORIGINAL BOX,Sneakers,2025-04-19 22:51 (UTC),completed,direct_order,USD,$109.00,1,$109.00,$9.21,$10.63,USD,$0.00,$128.84,2025-05-10,SIZE 14 / JADE HORIZON JORDAN 5 / USED,14,,,,,Jordan 5 Retro Jade Horizon,Jade Horizon/Light Silver-Anthracite-Pink Glaze,DC7501-300
fjn7tD64zvtiE3KSe8x9Xx,347339289,raymone13,woosleysshoes,SIZE 14 / JORDAN 4 FIBA / USED,ORIGINAL BOX - 0531,Sneakers,2025-04-19 22:42 (UTC),completed,direct_order,USD,$165.00,1,$165.00,$9.21,$16.09,USD,$0.00,$190.30,2025-05-10,SIZE 14 / JORDAN 4 FIBA / USED,14,,,,,Jordan 4 Retro FIBA (2019),Gym Red/Obsidian-White-Metallic Gold,CI1184-617
4ewVFRmsjTdZm2qSqKxVKp,347333260,raymone13,coolkicks,Sneaker #37 New Jordan 13 Retro Black Flint SZ: 13M,New,Sneakers,2025-04-19 22:35 (UTC),completed,direct_order,USD,$242.00,1,$242.00,$9.21,$23.60,USD,$0.00,$274.81,2025-05-10,Sneaker #37 New Jordan 13 Retro Black Flint SZ: 13M,13,,,,,Jordan 13 Retro Black Flint,Black/University Red/Flint Grey/White,DJ5982-060
LLHjBcdk2aBh27AuaXcMAa,347331986,raymone13,woosleysshoes,SIZE 13 / SOLEFLY JORDAN 13 / USED,0371 ORIGINAL BOX,Sneakers,2025-04-19 22:34 (UTC),completed,direct_order,USD,$129.00,1,$129.00,$9.21,$12.58,USD,$0.00,$150.79,2025-05-10,SIZE 13 / SOLEFLY JORDAN 13 / USED,13,,,,,Jordan 13 Retro SoleFly,White/University Blue-Neutral Grey,DX5763-100
gJQtpJDXqHpke7iatDjpAz,347330897,raymone13,woosleysshoes,1A) RANDOM DEALS #3,LISTEN TO HOST FOR DETAILS,Sneakers,2025-04-19 22:33 (UTC),completed,direct_order,USD,$109.00,1,$109.00,$9.21,$10.63,USD,$0.00,$128.84,2025-05-10,Jordan 6 Alternate Hare,13,,,,,Jordan 6 Retro Alternate Hare,White/Gym Red-Pure Platinum,384664-113
JAkrifKsU848fyqcfQb7L3,347087265,raymone13,snkrelites,Jordan 11 Cool Grey Sz 13 NO BOX,,Sneakers,2025-04-19 17:47 (UTC),completed,direct_order,USD,$70.00,1,$70.00,$9.21,$6.83,USD,$0.00,$86.04,2025-05-10,Jordan 11 Cool Grey Sz 13 NO BOX,13,,,,,Jordan 11 Retro Cool Grey (2010),Medium Grey/White-Cool Grey,378037-001
VSNwH75SSBq7SbvRKUFh2A,346993446,raymone13,coolkicks,New Jordan 1 Mid SE Patent Black White Metallic Silver Metallic Gold SZ: 13M #1,New,Sneakers,2025-04-19 15:34 (UTC),completed,direct_order,USD,$86.00,1,$86.00,$9.21,$8.39,USD,$0.00,$103.60,2025-05-10,New Jordan 1 Mid SE Patent Black White Metallic Silver Metallic Gold SZ: 13M #1,13,,,,,Jordan 1 Mid SE Patent Black White Metallic Silver Metallic Gold,Black/White/Metallic Gold/Metallic Silver,HV0789-010
EFo6gZKme6fDDcfGPvSYNt,346950190,raymone13,aftermarketnyc,RANDOM SNEAKER DEAL #4,"RANDOM SNEAKER DEALS
LISTEN FOR SIZE AND CONDITION",Sneakers,2025-04-19 14:18 (UTC),completed,direct_order,USD,$47.00,1,$47.00,$9.21,$4.59,USD,$0.00,$60.80,2025-05-10,Nike Motiva Sail White Copper Moon,8w,,,,,Nike Motiva Sail White Copper Moon (Women's),Sail/White/Copper Moon/Sail,DV1238-107
5fD5piE5CYjv952TjcNJhu,346856189,raymone13,fitslasneakers,"MENS 13 $125 RETAIL BRAND NEW JORDAN 1 MID ""YELLOW OCHRE"" #2",NO CANCELLATIONS !!,Sneakers,2025-04-19 08:35 (UTC),completed,direct_order,USD,$84.00,1,$84.00,$9.21,$8.19,USD,$0.00,$101.40,2025-05-10,"NEW JORDAN 1 MID ""YELLOW OCHRE"" #2",13,,,,,Jordan 1 Mid Yellow Ochre,Yellow Ochre/Black/White/Yellow Ochre,DQ8426-701
DEuzv8zi2jbTX5Z66M75ZU,346826666,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #403,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-19 07:01 (UTC),completed,direct_order,USD,$34.00,1,$34.00,$9.21,$3.32,USD,$0.00,$46.53,2025-05-10,Nike Killshot 2 Leather,15,,,,,Nike Killshot 2 Leather J Crew,Sail/Lucid Green-Gum Yellow,432997-111
DLZLXFvJXhJTZ377Y4Mx3U,346812976,raymone13,stewsshoes,KATE SPADE STRAWBERRY BAG #8,$329.99 RETIAL-BRAND NEW,Sneakers,2025-04-19 06:31 (UTC),completed,direct_order,USD,$52.00,1,$52.00,$9.21,$5.07,USD,$0.00,$66.28,2025-05-10,KATE SPADE STRAWBERRY BAG #8,8,,,,,Kate Spade Jackson Triple Compartment Satchel Bag Medium Optic White/Multicolor,Optic White/Multicolor,WKRU6131
PMgd2uCY33BSCMijjeJptW,346724157,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #199,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-19 04:28 (UTC),completed,direct_order,USD,$71.00,1,$71.00,$9.21,$6.93,USD,$0.00,$87.14,2025-05-10,Nike Court Vision Mid Triple Black,13,,,,,Nike Court Vision Mid Next Nature Triple Black,Black/Black/Black,DN3577-003
duz8fd3DSuaLHvcoJ4keRv,346686851,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #135,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-19 03:53 (UTC),completed,direct_order,USD,$73.00,1,$73.00,$9.21,$7.12,USD,$0.00,$89.33,2025-05-10,Nike Dunk SE Low Baltic Blue Total Orange,13,,,,,Nike Dunk Low SE Baltic Blue Total Orange,Baltic Blue/Deep Royal Blue/Total Orange/White,HQ1538-416
nLH4S5sqsZf8JNvA3jjypF,346651996,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #80,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-19 03:23 (UTC),completed,direct_order,USD,$48.00,1,$48.00,$9.21,$4.68,USD,$0.00,$61.89,2025-05-10,RANDOM PULLS- LISTEN FOR SIZE #80,,,,,,adidas Campus 80s Song for the Mute Olive,Focus Olive/Core Black/Acid Yellow,ID4792
AXHV8SRVtFNsvvbNeaqCr4,346488299,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #38,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-19 01:27 (UTC),completed,direct_order,USD,$151.00,1,$151.00,$9.21,$14.73,USD,$0.00,$165.73,2025-05-10,Nike Dunk High Chill Blue,13,,,,,Nike Dunk High Blue Chill,Blue Chill/Blue Chill/White/Amarillo,DD1399-401
